CustomerID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Total_Debt,Avg_Monthly_Revenue,Avg_Monthly_Expenses,Savings_Account_Balance,Tenure,Loan_Repayments,Credit_Card_Fees,Overdraft_Fees,Investment_Account_Balance,Customer_Segment,Branch_Region,Customer_Support_Interactions,Digital_Banking_Usage,Churn,Risk_Score,Default_History
CUST007115,47,Female,Divorced,Undergraduate,Employed,29537.9,10061.23,2169.63,1743.93,3671.53,14,431.77,174.29,4.71,24687.83,Private,North,14,12,No,471.75,No
CUST007116,73,Male,Married,High School,Self-Employed,45727.7,21430.93,2051.79,1472.02,12214.84,30,1416.86,159.69,12.23,26439.66,Private,East,10,98,No,542.41,No
CUST007117,65,Male,Divorced,Postgraduate,Employed,65404.51,8418.23,2502.26,1534.56,16832.24,34,583.1,32.29,48.9,55557.76,Retail,West,12,33,No,379.61,No
CUST007118,27,Male,Divorced,High School,Employed,74667.23,17590.47,5406.8,3510.52,12349.25,23,927.9,58.94,23.09,71479.5,Retail,Central,3,98,No,500.4,No
CUST007119,57,Male,Divorced,High School,Employed,46898.99,22891.23,1845.69,1163.66,10032.77,17,1008.8,191.13,26.51,5628.75,Retail,Central,7,59,No,304.37,No
CUST007120,49,Male,Divorced,Undergraduate,Self-Employed,41962.69,15197.55,914.26,803.86,14798.72,15,1328.02,103.15,17.51,10938.53,High Net Worth,Central,18,85,No,376.48,No
CUST007121,73,Male,Married,Undergraduate,Employed,46193.48,10300.58,3104.56,2048.57,8397.49,7,433.45,166.15,19.61,42620.17,Private,South,17,44,No,468.74,No
CUST007122,31,Male,Single,Undergraduate,Self-Employed,51398.78,17445.35,3635.57,2599.32,5613.95,3,1346.18,123.59,44.73,48360.49,Private,South,12,46,No,648.54,No
CUST007123,47,Male,Married,Postgraduate,Employed,29941.33,8693.39,1986.35,1735.95,2791.71,9,648.32,168.24,10.46,16405.25,Retail,West,2,59,No,702,No
CUST007124,71,Female,Married,Undergraduate,Self-Employed,45767.81,16384.22,2551.48,1599.44,9073.45,3,1390.49,152.23,13.96,37234.38,Retail,Central,2,6,No,481.79,No
CUST007125,42,Male,Single,Undergraduate,Employed,56979.84,24444.11,2561.27,2091.17,10388.6,35,675.85,70.35,25.03,6241.09,Private,West,2,94,No,711.66,No
CUST007126,45,Male,Married,Undergraduate,Self-Employed,62393.3,8438.87,4726.21,3944.44,5704.54,8,245.54,198.42,15.53,22510.99,Retail,South,10,40,No,435.61,No
CUST007127,28,Male,Married,Undergraduate,Employed,52979.23,25089.95,2067.05,1645.69,14098.48,26,172.97,108.29,44.63,38434.64,Retail,Central,4,78,No,738.08,No
CUST007128,37,Male,Married,Undergraduate,Retired,27121.39,6620.71,1132.43,973.7,7140.12,15,1454.2,125.3,31.65,7201.41,Private,Central,11,91,Yes,813.33,No
CUST007129,39,Male,Divorced,Postgraduate,Employed,58089.27,6692.28,4574.14,3713.6,3783.03,5,269.87,117.28,25.19,21870.28,Retail,North,15,57,No,332.03,No
CUST007130,76,Female,Married,Postgraduate,Employed,35271.13,5059.63,889.5,655.34,10973.86,13,857.67,179.33,30.2,21975.24,Retail,North,11,5,No,689.17,No
CUST007131,37,Female,Married,Undergraduate,Self-Employed,81591.57,35846.65,2303.11,1964,16224.41,15,837.77,70.38,0.99,26948.42,Retail,Central,7,20,No,353.31,No
CUST007132,44,Male,Married,Undergraduate,Employed,46471.98,9344.95,1606.51,1055.16,8557.02,39,661.9,31.11,37.09,16623.81,Retail,West,14,82,No,392,No
CUST007133,56,Female,Divorced,Undergraduate,Employed,64504.58,28990,2132.96,1777.16,18875.52,12,685.24,97.06,16.77,49011.85,Retail,North,0,77,No,708.13,No
CUST007134,33,Male,Single,High School,Employed,25389.94,5718.87,1893.2,1136.5,4659.15,35,766,185.3,30.41,6296.89,Retail,South,5,43,No,373.24,No
CUST007135,46,Female,Single,High School,Self-Employed,60108.65,6293.11,3632.77,3255.53,8184.47,8,239.35,99.08,41.61,41542.79,High Net Worth,West,6,62,No,544.58,No
CUST007136,61,Female,Divorced,Postgraduate,Employed,53753.07,16431.43,2618.99,1877.55,10997.61,10,1207.27,69.96,17.27,33453.23,Retail,West,10,14,No,432.15,No
CUST007137,70,Male,Married,Undergraduate,Unemployed,14032.01,1494.64,739.08,664.67,1647.93,34,627.89,131.33,1.85,6262.14,Retail,North,0,96,No,600.55,No
CUST007138,52,Female,Married,Undergraduate,Employed,62409.75,19963.02,2894.18,2557.51,7898.34,8,442.36,152.76,0.05,55916.31,Private,Central,6,67,No,777.09,No
CUST007139,55,Female,Married,Undergraduate,Employed,72414.73,24287.93,4911,4252.15,8218.94,22,545.57,103.3,42.99,69219.68,High Net Worth,East,13,33,No,687.34,No
CUST007140,31,Female,Married,Undergraduate,Unemployed,7378.75,766.77,466.84,293.23,1283.59,12,956.62,88.4,27.33,6989.55,Retail,East,1,73,No,490.9,No
CUST007141,76,Female,Married,High School,Employed,25349.46,2730.23,861.17,596.54,7523.48,22,1185.15,85.61,32.52,6765.3,Private,East,11,32,No,358.13,No
CUST007142,31,Female,Single,Undergraduate,Employed,60678.6,6433.43,4708.56,3552.53,8191.05,27,314.79,95.84,29.84,38180.79,Retail,North,0,50,No,802.85,No
CUST007143,63,Female,Married,Undergraduate,Unemployed,5234.04,1970.22,214.83,155.81,1490.44,18,929.6,171.68,8.45,3492.72,Retail,West,3,8,No,475.4,No
CUST007144,37,Female,Married,Postgraduate,Retired,19004.67,2390.58,1357.74,852.05,4017.19,19,691.38,106.86,1.91,17321.87,Private,North,1,20,No,841.21,No
CUST007145,75,Female,Married,Undergraduate,Employed,74838.64,20714.89,3990.59,2491.86,21369.82,5,1306.76,76.58,12.16,36373.55,Retail,East,3,24,No,499.59,No
CUST007146,59,Female,Married,Postgraduate,Employed,57415.68,28530.76,3806.33,2610.65,12422.55,16,1429.02,52.82,49.54,25806.39,Retail,West,11,40,No,502.72,No
CUST007147,62,Female,Widowed,Undergraduate,Employed,35232.03,4434.93,829.21,560.45,9600.63,10,1049.96,70.87,20.89,20270.3,Private,South,6,18,No,506.94,Yes
CUST007148,35,Male,Married,Postgraduate,Unemployed,10893.71,4753.01,664.29,502.77,1015.07,19,925.73,103.29,46.25,6264.55,Retail,East,7,87,No,603.63,No
CUST007149,44,Male,Divorced,Postgraduate,Employed,46660.47,8036.67,2141.01,1777.79,8026.73,1,1192.5,118.61,13.01,28000.43,Private,South,4,69,No,570.5,No
CUST007150,52,Male,Married,Undergraduate,Employed,65787.57,15769.32,3257.09,1976.68,15197.91,22,794.13,131.87,35.77,43193.83,Retail,West,12,17,Yes,715.04,No
CUST007151,63,Male,Married,Undergraduate,Self-Employed,69268.21,12031.63,5071.75,3100.91,13588.65,17,177.52,32.85,1.3,17219.35,Retail,East,19,33,No,684.64,No
CUST007152,30,Male,Single,Undergraduate,Employed,27562.21,3752.25,2143.21,1747.87,2379.07,35,1081.53,130.37,0.66,5328.75,Retail,North,2,17,No,596.86,No
CUST007153,77,Female,Single,Undergraduate,Self-Employed,91264.91,12203.81,5381.24,4775.66,15902.99,39,912.54,83.36,23.29,80412.66,Retail,West,12,23,Yes,321.95,No
CUST007154,72,Female,Married,Undergraduate,Unemployed,7439.67,785.46,336.55,288.04,1069.5,9,312.01,66.25,32.45,5795.25,High Net Worth,North,1,78,No,624.43,No
CUST007155,37,Female,Married,Undergraduate,Unemployed,5285.34,1006.24,252.59,185.31,1250.32,5,398.15,79.59,48.11,912.47,Retail,North,18,72,No,577.9,No
CUST007156,67,Male,Married,Undergraduate,Employed,26137.59,6354.47,1715.33,1380.47,3833.53,9,422.95,161.2,1.49,21966.81,Private,North,5,97,No,820.31,No
CUST007157,47,Female,Married,Undergraduate,Employed,49178.83,20020.77,2426.29,2061.64,5254.18,11,1125.37,164.59,49.39,6366.16,Private,North,2,5,No,629.17,No
CUST007158,45,Female,Divorced,High School,Self-Employed,86573.94,22917.62,4996.08,3455.8,15805.05,14,825.72,38.68,23.59,44639.92,Private,Central,12,7,No,802.56,No
CUST007159,39,Female,Widowed,High School,Employed,28401.21,5445.88,1516.81,1275.54,5817.02,24,167.05,109.04,38.32,23523.37,Private,West,17,65,No,331.29,No
CUST007160,49,Male,Single,High School,Employed,49394.17,24151.8,3437.3,2777.96,4630.51,20,1273.15,115.31,32.31,7457.9,Retail,West,7,8,Yes,317.3,No
CUST007161,60,Male,Married,Undergraduate,Retired,15353.89,6149.24,1179.2,719.48,2703.98,33,1002.95,25.44,12.39,14103.37,Retail,Central,10,68,No,596.72,Yes
CUST007162,43,Female,Married,Undergraduate,Retired,28341.89,10032.85,2257.6,1739.99,2593.34,4,1126.41,149.07,16.63,22639.31,Private,North,12,46,No,456.84,No
CUST007163,53,Male,Married,Undergraduate,Retired,28304.07,12311.76,942.02,638.77,8136.34,16,1412.41,86.02,29.56,10645.36,Private,North,9,43,No,718.96,No
CUST007164,58,Female,Single,Undergraduate,Retired,20303.16,7765.43,1301.78,835.38,3268.99,25,464.23,95.24,4.82,15306.35,Private,West,12,88,No,821.29,No
CUST007165,59,Female,Divorced,High School,Employed,71477.48,21166.92,4709.04,3662.49,7672.5,1,925.45,129.79,38.74,64480,Private,West,11,88,Yes,386.01,No
CUST007166,25,Female,Widowed,Undergraduate,Employed,53340.34,17397.24,2662.02,1858.35,11165.17,24,1164.21,104.41,39.98,34671.62,Private,Central,3,13,No,807.04,No
CUST007167,69,Female,Married,Postgraduate,Self-Employed,57165.4,9229,4125.41,2675.82,11625.37,3,817.91,154.63,41.03,5885.53,Retail,South,16,50,No,651.1,No
CUST007168,44,Female,Married,Undergraduate,Employed,59369.98,8260.68,1867.78,1174.07,16362.48,32,780.5,127.25,42.43,22465.91,Private,West,4,51,Yes,679.16,Yes
CUST007169,37,Female,Married,Postgraduate,Self-Employed,98229.6,16999.5,5159.31,3246.94,17280.51,34,1400.21,60.69,34.45,54531.78,Retail,West,17,82,No,462.89,No
CUST007170,36,Male,Married,High School,Employed,40439.54,16204.62,3127.14,2604.41,2375.96,25,441.04,176.69,37.2,38799.61,Retail,South,1,45,No,571.61,No
CUST007171,45,Male,Married,High School,Employed,47836.89,14012.39,1655.07,1302.97,14240.67,3,1014.04,58.84,29.43,23366.23,Retail,South,17,28,No,736.4,No
CUST007172,71,Male,Married,Undergraduate,Unemployed,9844.38,3234.23,696.16,602.97,744.39,7,1458.4,148.44,11.33,2668.61,Retail,South,0,36,No,737.03,No
CUST007173,41,Male,Single,Undergraduate,Employed,28810.67,7425.94,802.25,539.33,6446.96,35,407.98,162.6,4.15,9471.68,Retail,Central,10,14,No,721.84,No
CUST007174,61,Male,Divorced,Undergraduate,Employed,35971.84,6330.86,2707.17,1739.7,4571,29,747.38,143.89,8.93,3744.08,High Net Worth,South,4,29,No,668.56,No
CUST007175,30,Male,Married,Postgraduate,Unemployed,5245.06,634.79,249.27,171.08,784.06,25,1465.61,95.92,9.66,1792.4,Retail,West,11,4,No,527.73,No
CUST007176,45,Female,Married,Undergraduate,Unemployed,13910.88,5414.4,750.6,474.62,2626.51,28,150.2,178.03,37.89,4525.34,Retail,South,15,93,No,497.95,No
CUST007177,79,Male,Divorced,Undergraduate,Employed,72439.33,8358,2649.54,2014.3,10266.45,24,981.8,78.99,47.39,30277.63,Private,North,17,79,No,319.63,No
CUST007178,63,Male,Single,Undergraduate,Unemployed,14585.18,5276.16,1001.35,835.43,1792.93,5,666.36,143.67,40.72,12250.28,Private,Central,14,20,No,793.27,No
CUST007179,35,Female,Single,Postgraduate,Employed,41281.99,17314.1,3289.24,2196.71,4137.53,27,1179.53,177.98,49.61,18424.18,Retail,North,10,39,No,703.08,No
CUST007180,46,Female,Divorced,Undergraduate,Employed,72565.54,28411.75,3587.16,2900.8,17134.42,10,552.54,47.98,2.18,55683.46,Retail,North,12,33,Yes,515.56,No
CUST007181,35,Female,Widowed,High School,Employed,26247.01,2945.25,1482.6,891.5,5590.67,12,622.04,137.47,1.6,25792.99,Retail,South,1,17,No,328.77,No
CUST007182,42,Female,Married,Undergraduate,Self-Employed,39043.37,16957.35,2601.52,1739.49,6917.47,18,821.89,182.17,34.18,8530.34,Retail,South,0,46,Yes,434.72,No
CUST007183,64,Male,Single,Postgraduate,Employed,50638.85,11362.88,2857.77,2336.73,7259.14,38,584.23,38.55,1.28,12827.49,Retail,South,2,27,No,671.55,No
CUST007184,63,Male,Married,High School,Retired,18675.52,2632.83,720.93,586.86,3060.34,8,463.4,46.24,44.54,15177.4,Retail,Central,12,35,No,719.16,No
CUST007185,35,Male,Single,Undergraduate,Employed,59082.88,27625.41,1681.58,1314.48,13476.21,38,597.47,88.09,23.61,42932.51,Retail,South,0,6,No,811.44,Yes
CUST007186,74,Male,Married,Undergraduate,Unemployed,12137.5,2689.7,797.84,508.54,1885.28,30,1371.13,198.98,46.22,7793.99,Private,West,18,85,No,705.49,No
CUST007187,50,Male,Single,Undergraduate,Employed,46626.21,5580.01,1503.13,1018.6,6936.58,9,579.75,60.31,12.49,36910.91,Retail,North,17,38,No,659.84,No
CUST007188,41,Female,Divorced,Undergraduate,Employed,26857.02,4390.59,860.49,607.83,6358.19,25,1359.21,78.45,32.12,7971.43,Retail,Central,12,86,No,807.07,No
CUST007189,46,Male,Married,Undergraduate,Unemployed,12577.69,3773.26,486.34,411.15,2882.65,30,387.03,170.32,34.95,8456.21,Retail,South,1,57,No,492.99,No
CUST007190,51,Male,Divorced,Undergraduate,Self-Employed,58548.74,19025.88,1820.65,1515.72,19544.19,2,1041.05,43.53,14.36,39153.07,Retail,East,14,65,No,766.55,No
CUST007191,48,Male,Single,High School,Employed,74148.12,23959.1,2174.83,1406.14,20902.64,17,1142.95,199.32,18.36,49799.76,Private,West,5,32,No,705.45,No
CUST007192,46,Female,Married,High School,Self-Employed,58417.68,17502.6,4016.52,2978.93,5237.58,7,255.91,153,27.57,48207.24,Private,South,17,8,No,533.88,No
CUST007193,46,Male,Divorced,Undergraduate,Self-Employed,71178.28,27255.08,5022.73,4422.82,8145.87,22,861.58,192.65,19.18,44435.64,High Net Worth,West,9,61,No,618.05,No
CUST007194,33,Male,Single,Undergraduate,Self-Employed,75497.86,20352.11,4777.39,3778.78,13176.05,10,118.32,45.99,24.58,45864.54,Retail,Central,10,22,No,407.17,No
CUST007195,66,Male,Married,Undergraduate,Retired,25623.27,5989.33,1721.8,1368.85,2583.14,26,1399.52,61.84,22.8,21535.15,Retail,South,7,13,No,351.32,No
CUST007196,48,Male,Married,High School,Self-Employed,38185.79,8822.23,2247.04,1819.29,7011.35,13,833.97,86.74,33.3,37906.92,Private,Central,11,58,No,457.7,No
CUST007197,31,Male,Married,Undergraduate,Employed,57947.37,27346.74,1568.32,990.89,19664.5,28,151.47,29.18,4.07,28745.54,Retail,South,0,70,No,472.91,No
CUST007198,63,Male,Single,Undergraduate,Employed,52334.58,24542.18,2395.73,1725.33,11450.79,36,1056.51,30.92,47.83,19783.48,Retail,North,7,55,No,599.51,Yes
CUST007199,75,Male,Married,Undergraduate,Unemployed,12643.74,3031.57,538.26,335.3,4136.13,11,1339.99,182.69,5.14,7404.56,Private,South,16,59,No,376.59,No
CUST007200,76,Female,Married,Undergraduate,Employed,29140.13,6572.22,799.66,669.24,5650.65,9,1132.53,27.69,16.91,12012.05,Retail,Central,7,39,No,381.33,No
CUST007201,41,Male,Married,High School,Employed,46972.07,16354.91,1049.67,816.48,15941.39,16,287.24,154.99,0.44,24514.56,Private,North,2,93,Yes,333.55,Yes
CUST007202,32,Female,Single,High School,Retired,16002.47,3696.97,725.66,524.38,4653.77,17,855.84,149.18,40.8,14181.92,Retail,East,16,21,No,841.64,No
CUST007203,47,Male,Married,Postgraduate,Employed,40758.14,10610.88,1971.5,1618.48,10169.25,5,1126.34,33.11,5.63,19954.32,Retail,West,8,43,Yes,515.46,No
CUST007204,31,Male,Married,Undergraduate,Employed,28800.44,6683.34,1065.33,832.28,5590.21,5,1220.8,53.77,13.92,5511.15,Retail,Central,19,82,No,393.65,No
CUST007205,75,Male,Single,Undergraduate,Employed,67856.71,18408.21,1403.04,1088.79,14687.76,38,122.4,101.87,22.59,24244.58,Retail,Central,18,67,Yes,821.36,No
CUST007206,34,Male,Married,Postgraduate,Retired,19169.45,2798.55,1345.31,1137.97,1345.41,31,497.24,135.5,42.2,7960.86,Private,Central,13,90,No,342.82,No
CUST007207,36,Male,Divorced,Undergraduate,Employed,72122.81,8292.12,3013.39,2426.34,15478.75,2,1338.5,181.25,38.36,50742.59,Retail,Central,10,50,No,337.98,No
CUST007208,42,Male,Single,Undergraduate,Unemployed,13493.04,3940.61,840.8,611.79,2539.23,27,461.8,114.83,7.5,8591.15,Private,North,8,57,No,849.69,No
CUST007209,41,Female,Married,Undergraduate,Self-Employed,88299.89,30465.96,2226.82,1616.75,29154.06,19,761.54,188.55,22.33,31898.35,Private,South,1,5,No,552.79,No
CUST007210,65,Female,Married,High School,Employed,72242.6,20626.29,3944.91,2884.26,18464.07,25,1075.33,54.25,16.64,12738.32,Private,Central,19,77,No,544.98,No
CUST007211,44,Female,Single,Postgraduate,Employed,39384.95,13500.81,2777.93,2483.79,4741.62,38,1479.84,132.1,47.42,27781.25,Retail,Central,18,53,No,467.51,Yes
CUST007212,33,Male,Single,Postgraduate,Unemployed,12491.39,1783.45,577.97,398.85,2085.77,13,696.2,172.04,42.79,4398.8,Retail,North,15,97,No,578.82,No
CUST007213,37,Female,Married,Undergraduate,Employed,29952.45,9142.43,1253.82,1084.14,7036.51,29,805.14,62,7.52,26796.2,Retail,South,1,1,No,735.41,No
CUST007214,46,Male,Married,Undergraduate,Employed,71577.41,16297.55,1872.46,1604.23,25088,19,882.08,161.94,21.48,41740.23,Retail,West,8,6,No,790.56,No
CUST007215,32,Female,Single,Undergraduate,Self-Employed,82511.89,23274.77,2676.5,2162.15,14849.29,35,427.83,92.05,22.23,67574.28,Retail,East,18,91,No,689.01,No
CUST007216,51,Male,Divorced,Undergraduate,Employed,51178.36,10626.64,3018.98,2040,7999.82,25,616.15,199.93,48.05,47896.85,Retail,North,5,77,No,355.37,No
CUST007217,49,Male,Married,High School,Employed,62530.46,6725.84,4579.88,3361.55,10416.57,9,708.25,36.48,39.76,9541.59,Retail,Central,0,67,No,478.28,No
CUST007218,59,Female,Married,Undergraduate,Self-Employed,78292.02,24542.85,4648.91,3221.25,8677.57,35,127.05,119.59,40.45,48726.1,Retail,South,10,17,Yes,824.16,Yes
CUST007219,75,Female,Married,High School,Employed,41838.85,14464.88,1873.14,1227.49,13069.94,15,110.66,160.95,18.41,9083.57,High Net Worth,South,5,78,Yes,540.42,No
CUST007220,73,Male,Widowed,Undergraduate,Employed,66530.88,18518.43,4444.8,3239.83,10465.93,22,414.03,141.72,34.78,39185.72,Retail,West,12,83,No,794.72,No
CUST007221,76,Male,Single,Undergraduate,Employed,61818.63,21245.64,4420.66,2738.87,8832.42,13,817.11,111.01,16.01,6461.83,Retail,Central,13,73,No,682,Yes
CUST007222,36,Male,Married,Undergraduate,Unemployed,9351.01,1525.9,740.97,578.41,892.58,30,1437.97,112.36,41.23,7002.4,Private,East,13,78,Yes,407.66,No
CUST007223,31,Female,Married,Undergraduate,Employed,30099.4,7495.55,1847.35,1657.01,2090.5,21,1461.65,92.98,48,27009.06,Private,North,1,40,No,803.64,No
CUST007224,38,Female,Single,Postgraduate,Employed,67966.42,28207.54,3733.97,2754.94,11557.5,25,1006.06,81.61,30.51,14163.35,Private,East,5,1,No,665.91,No
CUST007225,72,Female,Single,High School,Employed,36007.37,9379.32,1392.24,1165.9,10936.72,25,1257.81,126.86,26.44,24384.17,Private,North,1,81,No,356.64,No
CUST007226,77,Male,Single,Postgraduate,Unemployed,12565.37,1689.46,912.7,747.03,1199.08,22,1360.98,154.71,43.62,4142.09,Retail,North,19,71,No,510,No
CUST007227,69,Male,Married,Undergraduate,Employed,29940.09,9551.16,1845.02,1311.51,2962.95,3,1274.79,70.27,45.25,21500.1,Retail,East,8,13,No,813.68,No
CUST007228,31,Female,Single,Undergraduate,Employed,74167.2,19566.3,5503.48,3310.02,8629.94,9,861.19,190.39,4.51,25457.75,Private,North,7,95,No,714.83,No
CUST007229,76,Male,Divorced,Undergraduate,Employed,71067.71,9885.7,2205.45,1752.02,17403.98,24,1085.84,85.67,34.87,30904.22,Retail,West,3,83,No,471.22,No
CUST007230,43,Male,Widowed,Postgraduate,Employed,57597.63,7229.7,1754.17,1150.31,10731.39,32,105.1,98.12,31.42,9364.81,Retail,East,2,45,No,690.66,No
CUST007231,19,Male,Single,Undergraduate,Employed,31488.7,6983.56,1801.61,1365.31,7200.02,17,1007.3,94.01,10.51,4148.94,Retail,South,2,57,No,497.44,Yes
CUST007232,44,Female,Married,Undergraduate,Retired,23240.28,6570.39,1104.83,745.91,5883.14,24,696.21,40.04,6.24,17837.54,Private,North,3,15,No,351.8,No
CUST007233,24,Female,Single,Undergraduate,Unemployed,9461.13,2329.7,607.27,486.98,952.58,8,1002.6,40.86,14.26,4100.72,High Net Worth,East,7,29,No,567.41,No
CUST007234,48,Female,Single,Postgraduate,Employed,32025.44,4413.35,1128.88,887.75,7078.56,6,1072.17,163.15,8.45,17763.06,Retail,West,19,48,No,385.2,No
CUST007235,40,Female,Married,Undergraduate,Self-Employed,38889.61,11349.94,905,782.44,9527.19,9,237.05,88.64,12.13,23281.72,Private,West,19,61,Yes,508.69,No
CUST007236,45,Female,Married,Undergraduate,Employed,32974.41,8047.59,1500.14,1007.13,8061.29,15,1324.36,58.88,45.88,25622.18,Private,Central,18,87,No,541.56,No
CUST007237,51,Male,Divorced,High School,Employed,46129.29,20430.4,2018.13,1218.52,8060.52,24,346.02,147.39,45.81,36925.8,Retail,East,9,23,No,529.88,No
CUST007238,70,Male,Married,Undergraduate,Retired,22526.08,8034.64,1641.32,1229.47,2046.44,11,114.64,192.75,12.68,11418.47,Private,West,17,68,Yes,617.91,No
CUST007239,55,Female,Married,Postgraduate,Employed,69165.22,32362.59,4608.15,3084.94,15983.15,31,701.59,188.62,10.11,29375.15,Private,South,0,80,No,556.01,No
CUST007240,43,Female,Single,Undergraduate,Employed,51438.05,5336.76,4094.36,3024.52,4020.86,13,225.53,150.21,22.73,5632.7,Private,West,2,50,No,361.34,No
CUST007241,66,Male,Single,Postgraduate,Retired,16772.43,7169.9,381.71,233.18,4184.24,30,1438.37,54.49,33.2,16062.64,Private,East,18,52,Yes,680.81,No
CUST007242,73,Male,Divorced,High School,Employed,72472.49,30898.34,1682.69,1196.12,23789.17,25,497.34,47.74,6.9,58388.39,Private,East,6,57,No,526.78,No
CUST007243,31,Male,Single,Postgraduate,Self-Employed,41899.08,15629.81,3140.74,2633.4,3248.22,12,413.04,176.78,40.87,19418.56,Retail,South,9,40,No,648.19,No
CUST007244,47,Male,Widowed,Undergraduate,Employed,37022.28,12177.1,2287.71,2057.33,5602.26,21,466.79,193.31,3.68,25436.18,High Net Worth,South,6,22,Yes,332.59,No
CUST007245,38,Male,Single,Undergraduate,Employed,25233.77,9163.95,979.39,862.89,4592.48,24,496.7,132.02,5.67,12906.9,High Net Worth,South,1,32,No,414.2,No
CUST007246,24,Female,Married,Undergraduate,Employed,30924.82,5542.98,1022.19,788.56,5461.94,26,187.6,182.23,31.82,24589.82,Private,Central,17,37,No,447.72,No
CUST007247,55,Male,Widowed,Undergraduate,Unemployed,10294.61,4123.1,367.65,284.56,3313.49,12,856.01,166.68,10.21,7527.46,Retail,South,0,66,No,790.41,No
CUST007248,70,Female,Single,Undergraduate,Retired,16307.48,2523.47,336.75,279.84,4734.26,37,125.21,47.72,11.45,4316.29,Retail,North,2,61,No,339.29,Yes
CUST007249,33,Female,Married,Postgraduate,Self-Employed,56292.13,12850.12,1892.79,1389.6,17251.11,21,1145.48,60.13,43.82,33899.17,Retail,East,9,41,No,710.4,No
CUST007250,66,Female,Married,Undergraduate,Unemployed,8952.56,2854.67,263.19,193.95,2129.99,23,1174.82,32.2,18.21,5040.79,Retail,Central,2,27,Yes,384.72,No
CUST007251,69,Male,Single,Undergraduate,Employed,26008.12,5947.09,1824.21,1203.14,5247.51,1,659.58,105.33,46.06,5846.78,Retail,North,1,43,No,543.11,No
CUST007252,73,Female,Married,Postgraduate,Employed,39813.35,15323.09,3065.33,2694.41,1626.52,10,1459.15,78.31,5.43,15210.27,Private,South,14,18,No,452.37,Yes
CUST007253,37,Male,Single,Undergraduate,Employed,70110.54,29966.78,3083.73,2500.04,8446.2,35,1194.51,96.69,46.58,54894.99,Private,South,13,29,Yes,703.87,Yes
CUST007254,73,Male,Single,Undergraduate,Employed,67034.63,9936.14,2824.3,1804.2,19575.59,38,272.29,21.56,45.74,34200.26,Retail,East,14,29,No,325.25,No
CUST007255,39,Male,Single,Undergraduate,Employed,64233.49,30490.7,3488.75,2743.56,12081.19,28,1471.79,149.82,26.99,51572.2,Retail,West,9,72,No,487.69,No
CUST007256,48,Female,Divorced,Postgraduate,Employed,63092.16,9405.74,3324.03,2239.27,13027.47,1,1283.17,56.1,37.92,52039.04,High Net Worth,East,10,15,Yes,829.17,Yes
CUST007257,25,Male,Single,High School,Employed,45101.84,21630.44,985.11,647.43,11224.88,8,1085.59,86.29,21.86,20148.12,Private,South,19,85,No,462.41,Yes
CUST007258,24,Female,Single,Undergraduate,Self-Employed,41041.65,13718.17,2471.3,1572.02,5921.11,23,1014.83,92.43,38.28,13462.98,Retail,South,1,67,No,704.1,No
CUST007259,59,Female,Married,Undergraduate,Employed,72340.7,29360.26,2020.14,1370.31,22360.91,20,946.65,31.92,12.15,25695.98,Retail,Central,4,86,No,827.97,No
CUST007260,44,Female,Married,Undergraduate,Employed,48993.47,19849.85,2189.45,1488.63,10305.98,32,1486.32,85.79,45.16,18047.65,Private,Central,9,76,No,412.76,No
CUST007261,36,Female,Married,Undergraduate,Employed,61093.05,27041.64,2115.19,1717.22,11002.4,23,769.89,181.97,39.42,53184.28,Retail,West,7,3,No,611.35,No
CUST007262,34,Male,Single,Undergraduate,Employed,25757.2,8944.29,1943.55,1239.7,3841.45,7,332.16,180.78,36.63,23878.24,Retail,Central,8,37,No,372.2,No
CUST007263,56,Female,Married,Undergraduate,Self-Employed,38350.68,15286.79,2228.91,1930.81,4296.18,11,512.24,24.43,40.24,34114.85,Private,Central,13,19,Yes,647.19,Yes
CUST007264,18,Male,Married,Undergraduate,Self-Employed,94499.94,37903.38,2841.02,1878.02,28956.53,8,625.3,25.36,17.24,52653.58,High Net Worth,West,19,39,No,497.49,No
CUST007265,65,Female,Married,Undergraduate,Employed,71912.52,28701.2,4165.48,3097.7,11225.19,14,543,126.91,9.5,70171.81,Private,South,2,43,No,526.34,No
CUST007266,29,Male,Single,Undergraduate,Unemployed,14101.03,5191.18,575.26,387.06,2539.84,14,142.49,56.87,17.74,9954.24,Retail,South,0,20,No,563.63,No
CUST007267,34,Male,Married,Undergraduate,Self-Employed,92329.75,20473.94,2052.03,1576.88,25253.89,36,203.22,181.73,1.94,64181.25,Retail,West,15,40,No,763.15,No
CUST007268,42,Male,Married,High School,Employed,72154.55,31630.31,5071.26,4239.05,5402.33,27,106.9,106.91,13.51,43200.05,Retail,South,15,88,No,612.1,No
CUST007269,45,Male,Married,High School,Employed,52067.12,13505.52,1531.06,1295.43,16980.97,20,1050.76,78.64,30.37,16894.53,Retail,East,9,75,No,771.39,Yes
CUST007270,40,Male,Single,Undergraduate,Self-Employed,87001.54,29913.74,2001.46,1356.15,16671.55,38,1030.31,191.59,42.33,39001.55,Retail,South,13,81,No,839.06,No
CUST007271,39,Male,Single,High School,Self-Employed,80922.37,16616.11,5542.68,4098.24,9950.13,25,195.38,77.23,46.52,20052.73,Private,Central,18,19,No,641.99,Yes
